,model_a,model_b,total,accA,accB,sum(A!=B),sum(A-B),SE_signtest,pvalue,SE_pred(A-B),SE_x(A-B),SE(A-B),"corr(A,B)",benchmark_id
0,deepseek_r1_distill_llama_70b,deepseek_r1_distill_qwen_14b,403.0,0.749103942651861,0.6670426347875931,76.50505050282526,33.0707070693,0.021704011304050714,0.0003129786008370502,0.018813423581977882,0.010020447986748237,0.02131558783449446,0.8063119376937864,lsat_cot
1,deepseek_r1_distill_llama_70b,deepseek_r1_distill_qwen_32b,403.0,0.749103942651861,0.7132616487466501,64.567901232521,14.444444443799998,0.01993899611963382,0.10342187831608088,0.017874427447774555,0.008653360205334712,0.01985889723597529,0.8400331694251301,lsat_cot
2,deepseek_r1_distill_llama_70b,google_gemma_3_12b_it,403.0,0.749103942651861,0.6704714640198511,90.06666666618,31.6888888887,0.02354924558781785,0.0020602656809630745,0.017117791661609563,0.015690939395874466,0.023221205190413253,0.6336176882207384,lsat_cot
3,deepseek_r1_distill_llama_70b,llama-3.1-70B-instruct,403.0,0.749103942651861,0.7518610421836228,67.9999999991,-1.111111111300005,0.020462062658016752,1.0,0.011535422399158769,0.016900034785998573,0.02046160173825538,0.6360223331722761,lsat_cot
4,deepseek_r1_distill_llama_70b,mistralai_mixtral_8x22b_instruct_v0.1,403.0,0.749103942651861,0.6683961200084367,89.0505050494697,32.5252525253,0.02341602360964136,0.0013352623656219375,0.016667884086724566,0.015947684592237187,0.023068311680354184,0.6344012466728631,lsat_cot
5,deepseek_r1_distill_llama_70b,mistralai_mixtral_8x7b_instruct_v0.1,403.0,0.749103942651861,0.5738777351672457,117.08080808025151,70.6161616163,0.026849599346088594,8.889484446408732e-11,0.015206801942743405,0.020333839253887303,0.02539117650146902,0.5047331723317409,lsat_cot
6,deepseek_r1_distill_llama_70b,qwen1.5-14b-chat,403.0,0.749103942651861,0.5750056395208437,121.6565656555091,70.1616161618,0.027369239499864355,1.992019573556286e-10,0.015897841984308287,0.020521267727032326,0.025958886896062662,0.47923166284599344,lsat_cot
7,deepseek_r1_distill_llama_70b,qwen1.5-32b-chat,403.0,0.749103942651861,0.6650124069478908,97.8888888885,33.88888888870001,0.024550574159845077,0.0010496073324912287,,,0.024190573104390618,0.4946584672391919,lsat_cot
8,deepseek_r1_distill_llama_70b,qwen1.5-72b-chat,403.0,0.749103942651861,0.674937965260546,87.4444444435,29.888888888699995,0.023203904282927693,0.002479419793816073,,,0.022907903915602653,0.5582188807409065,lsat_cot
9,deepseek_r1_distill_llama_70b,qwen2-72b-instruct,403.0,0.749103942651861,0.7360421836228288,89.347222221625,5.263888888699995,0.02345500237949024,0.6718086491746103,0.014143074092007152,0.018699926285770017,0.023445975941837793,0.5192752494689389,lsat_cot
10,deepseek_r1_distill_llama_70b,qwen2-7b-instruct,403.0,0.749103942651861,0.5833333333327544,118.12037036957963,66.8055555556,0.02696853492387466,7.747818821928e-10,0.016831912505124245,0.01938556866618529,0.025673206871981206,0.5097938708085313,lsat_cot
11,deepseek_r1_distill_llama_70b,qwen2-math-72b-instruct,403.0,0.749103942651861,0.6667848280759305,97.01587301597937,33.174603174099985,0.024440852603294306,0.0010496073324912287,0.017527961534305237,0.016532116053626977,0.024094403847339217,0.5842826680544535,lsat_cot
12,deepseek_r1_distill_llama_70b,qwen2.5-coder-14b-instruct,403.0,0.749103942651861,0.631626438076675,98.19191919068484,47.3434343438,0.024588544859584976,3.6886460339466607e-06,0.01736525065890643,0.016395091930984665,0.023882021896650393,0.61595865576595,lsat_cot
13,deepseek_r1_distill_llama_70b,qwen2.5-coder-32b-instruct,403.0,0.749103942651861,0.7042183622828785,85.35555555474001,18.088888888699998,0.022925079508071315,0.08205429958748713,0.018104510394602147,0.013884764319662126,0.02281578350267243,0.6708456731167372,lsat_cot
14,deepseek_r1_distill_llama_70b,qwen2.5-coder-7b-instruct,403.0,0.749103942651861,0.5618279569898262,129.67592592490186,75.4722222218,0.028256907679098282,1.8819747521132473e-11,0.017846133743948625,0.01982272219361064,0.02667254777429343,0.4668844759774271,lsat_cot
15,deepseek_r1_distill_llama_70b,qwen3-14b,403.0,0.749103942651861,0.7701330927136476,68.87878787745555,-8.474747474899996,0.020593857427907262,0.39612484029702977,0.016553308810676303,0.012206457237674894,0.020567197934497537,0.733271266068804,lsat_cot
