,model_a,model_b,total,accA,accB,sum(A!=B),sum(A-B),SE_signtest,pvalue,SE_pred(A-B),SE_x(A-B),SE(A-B),"corr(A,B)",benchmark_id
0,deepseek_r1_distill_llama_70b,deepseek_r1_distill_qwen_14b,711.0,0.8863884982047819,0.8525550867341771,85.72222221988335,24.0555555556,0.013021982571159578,0.016508822028535212,0.01101008955170204,0.0068366638493554425,0.01296001714989537,0.7234410636959626,ap_cot
1,deepseek_r1_distill_llama_70b,deepseek_r1_distill_qwen_32b,711.0,0.8863884982047819,0.8718549773419129,73.9629629606037,10.333333333499997,0.012095882227040937,0.241644723140752,0.010798211726170613,0.00542327495922069,0.012083595812775216,0.7830508733528393,ap_cot
2,deepseek_r1_distill_llama_70b,google_gemma_2_27b_it,711.0,0.8863884982047819,0.8308016877637131,106.69999999926,39.522222223600004,0.014528226732570414,0.0001282207294683596,0.010440663333145032,0.00988514437890307,0.014377883370922094,0.5609870236938818,ap_cot
3,deepseek_r1_distill_llama_70b,google_gemma_2_9b_it,711.0,0.8863884982047819,0.808602906704782,117.32407407232591,55.30555555649999,0.015234351331445725,3.681441540970094e-07,0.010837923051529611,0.010301208713160336,0.014952440503909968,0.5532514109170683,ap_cot
4,deepseek_r1_distill_llama_70b,google_gemma_3_12b_it,711.0,0.8863884982047819,0.8518092315565401,105.63636363516464,24.585858586899988,0.014455633229768002,0.01874091540825797,0.010011474820299194,0.010346687971622685,0.014397346285326556,0.4952987452404111,ap_cot
5,deepseek_r1_distill_llama_70b,google_gemma_3_27b_it,711.0,0.8863884982047819,0.8864978902953587,91.05555555480001,-0.07777777640000494,0.013420961282925694,1.0,0.00952473026422357,0.009455247131665654,0.01342096065589524,0.5106271418968201,ap_cot
6,deepseek_r1_distill_llama_70b,llama-3.1-70B-instruct,711.0,0.8863884982047819,0.8874824191279888,79.22222222159999,-0.7777777764000078,0.012518546575495787,1.0,0.007206013196678332,0.010236488611914289,0.012518479352243757,0.5413222004292723,ap_cot
7,deepseek_r1_distill_llama_70b,llama-3.1-8B-instruct,711.0,0.8863884982047819,0.7341772151898734,165.5555555552,108.2222222236,0.018096820502201648,9.068302280288044e-18,0.007206013196678332,0.015587905836022745,0.017172927372565643,0.374378415832796,ap_cot
8,deepseek_r1_distill_llama_70b,mistralai_ministral_8b_instruct_2410,711.0,0.8863884982047819,0.6924519456178622,192.79629629498152,137.8888888893,0.019528988181640214,2.283532995836016e-25,0.014472728539109038,0.01090973099363879,0.018124075196277026,0.462942413030837,ap_cot
9,deepseek_r1_distill_llama_70b,mistralai_mixtral_8x22b_instruct_v0.1,711.0,0.8863884982047819,0.7680603503431787,153.46464646082626,84.13131312959997,0.01742346674891275,1.0223165796017012e-11,0.013572449754590998,0.009983638801469645,0.016848870468346166,0.48551622204019945,ap_cot
10,deepseek_r1_distill_llama_70b,mistralai_mixtral_8x7b_instruct_v0.1,711.0,0.8863884982047819,0.7098836465932489,179.9393939382323,125.4949494958,0.018866594965229626,2.4725334908821853e-22,0.0133789480402158,0.011538416205462188,0.01766723801824345,0.46207785691848285,ap_cot
11,deepseek_r1_distill_llama_70b,qwen1.5-14b-chat,711.0,0.8863884982047819,0.7181946042710267,171.30303030182122,119.5858585869,0.01840826772875872,3.1020881046391664e-21,0.012160807253894753,0.01229598320992846,0.017293826533339055,0.46330096397128767,ap_cot
12,deepseek_r1_distill_llama_70b,qwen1.5-32b-chat,711.0,0.8863884982047819,0.7905638665147678,133.28282828087072,68.13131313159998,0.016237437754901194,4.962954006694654e-09,0.012076222211010255,0.01024229125863483,0.015834761542770547,0.5214729649854247,ap_cot
13,deepseek_r1_distill_llama_70b,qwen1.5-72b-chat,711.0,0.8863884982047819,0.8154399124880449,121.03703703536296,50.444444444599995,0.015473534982842282,9.814991011939296e-06,0.011576707195986401,0.009916167907773969,0.015243048759246617,0.5255435242659938,ap_cot
14,deepseek_r1_distill_llama_70b,qwen2-72b-instruct,711.0,0.8863884982047819,0.8895139865613222,83.5555555543,-2.2222222215000045,0.012856361182090081,0.8264047244491923,0.009931420611228252,0.008163281701482693,0.01285582683046452,0.5962521120863173,ap_cot
15,deepseek_r1_distill_llama_70b,qwen2-7b-instruct,711.0,0.8863884982047819,0.7259728082530239,173.2592592583741,114.05555555570001,0.018513077786961225,7.600993445594596e-19,0.01340848662386696,0.011258489107256039,0.017508314896660448,0.4610634713706082,ap_cot
16,deepseek_r1_distill_llama_70b,qwen2-math-72b-instruct,711.0,0.8863884982047819,0.8051258009081573,132.83950617083826,57.7777777779,0.016210410976455408,4.6385411141544367e-07,0.012216422147606014,0.010210222999291597,0.015921357473022896,0.48072123309454656,ap_cot
17,deepseek_r1_distill_llama_70b,qwen2.5-coder-14b-instruct,711.0,0.8863884982047819,0.804756425011533,132.06060605911313,58.0404040404,0.016162816498698135,4.6385411141544367e-07,0.011838599443565858,0.010569379059305023,0.015870230322351138,0.4776708574085835,ap_cot
18,deepseek_r1_distill_llama_70b,qwen2.5-coder-32b-instruct,711.0,0.8863884982047819,0.8640412564464136,105.09876543112345,15.888888890199993,0.014418802943442199,0.17156469715424197,0.010522445235273327,0.009822302922384937,0.014394425602587203,0.47981623083047553,ap_cot
19,deepseek_r1_distill_llama_70b,qwen2.5-coder-7b-instruct,711.0,0.8863884982047819,0.7092123769364276,189.4351851835259,125.97222222179998,0.019358010571666532,5.263950007429619e-21,0.013962034209892104,0.011646593930335607,0.01818190170076628,0.4103639679950829,ap_cot
20,deepseek_r1_distill_llama_70b,qwen3-1.7b,711.0,0.8863884982047819,0.7075821506201125,185.95959595919493,127.13131313269997,0.01917960665615885,3.1155101937332587e-22,0.012212455132700589,0.01318127489610516,0.017969142112380244,0.39454781170822223,ap_cot
21,deepseek_r1_distill_llama_70b,qwen3-14b,711.0,0.8863884982047819,0.9028257256111112,84.01010100920101,-11.686868685900002,0.012891283303200897,0.2298644069691203,0.009126303153380306,0.009083819269307337,0.012876536093407985,0.5212436538177916,ap_cot
22,deepseek_r1_distill_llama_70b,qwen3-32b,711.0,0.8863884982047819,0.9253292417855135,79.66666666528383,-27.686868685900002,0.012553612600918602,0.0014660719473423367,0.009149918424735354,0.00846991366036014,0.012468377785151794,0.5162020443106247,ap_cot
